 The UK’s recommended FOPNL,Responding as ..,Are you responding as ....?,Break,Please confirm your age,Parental permission,I am the parent or guardian of the child/young person responding to this survey,Please give your permission for your child to contribute to this consultation,Email consent,Would you like to receive updates about other Department of Health and Social Care consultations?,Is it okay for the Department of Health and Social Care to contact you by email about your response?,Demographic questions,What is your age?,How would you describe your gender?,What is your ethnicity? Choose one option that best describes your ethnic group or background,Which area of the UK do you live in?,Are you a parent or guardian for a child under the age of 16?,Break,How many children under the age of 16 do you have?,What is your current income?,Do you consider yourself to be disabled?,Do you have a long term condition?,If you would like to specify your long term condition please provide further details,Which of these best describes you/your profession?,What is your profession?,{{Organisation-Business}},What is the name of your {{organisation-business}}?,What is your role in the {{Organisation-Business}}?,How would you describe the work of your {{Organisation-Business}}?,How many employees does your business or organisation have?,Where does your {{organisation-business}} operate? ,Multiple traffic light label for food and drink businesses,Do you feature a Front of Pack Nutrition Label on your products?,Break,Is the label the Government approved Multiple Traffic Light labelling system?,Why does your business not use any Front of Pack Nutrition Labelling?,Break,Please explain what Front of Pack Nutrition Labelling your business features on its products and why you chose this over the Government recommended label.,What percentage of your product portfolio carries Multiple Traffic Light labelling?,What percentage of your product portfolio carries this form of Front of Pack Nutrition Labelling?,What would incentivise you to use Front of Pack Nutrition Labelling on your products in the future?,Break,What products do not carry Front of Pack Nutrition Labelling on and why?,What products do not carry Multiple Traffic Light label on and why?,When adopting the Multiple Traffic Light Label - did you incur costs over and above existing labelling cycles? Please quantify these costs.,Why does your business not use the Government recommended Multiple Traffic Light labelling on your products?,Did the introduction of Multiple Traffic Light influence any reformulation of your products?,What would encourage you to adopt Multiple Traffic Light labelling on your products?,"In principle, would your business support a proposal to display the same Front of Pack Nutritional label on your products?",Multiple traffic light label for the public,Do you use the Multiple Traffic Light label to make choices about the food and drinks that you buy?,Please explain your choice,Clear,Informative,"Individual nutrients (fat, saturates, sugar, salt)","Use of red, amber and green colours",Reference intakes,Portion size,How could the Multiple Traffic Light label be made easier to use?,Would you find it helpful if more products displayed the same Front of Pack Nutritional label?,New international examples,"Do you think you would be more likely to adopt one of these labels on your products, compared to current Multiple Traffic Light label?",Do you think you would be likely to use one of these labels more when shopping compared to current Multiple Traffic Light label?,Break,Which label would you be more likely to use?,Break,Use of five colours,Use of letters,Lack of specific nutrition information and portion size,Providing a single score for a product to indicate overall healthfulness,Other (please specify),Use of colour (black and white only),Highlighting only less healthy options,Lack of specific nutrition information and portion size,Other (please specify),Understanding or identification of healthier choices,Please upload evidence,Healthier purchasing behaviours,Please upload evidence,Additional Considerations,Understanding or identification of healthier choices,Healthier purchasing behaviours,Link to Dietary Advice,Do you think the Government should ensure that the recommended front of pack nutritional label reflects latest dietary advice on free sugar?, Please explain your answer:,Do you think the Government should ensure that the recommended front of pack nutritional label reflects the latest dietary advice on fibre?, Please explain your answer:,Public Sector Equality Duty,"Do you think that Front of Pack Nutritional Labelling is likely to have an impact on people on the basis of their age, sex, race, religion, sexual orientation, pregnancy and maternity, disability, gender reassignment and marriage/civil partnership?",Please  provide relevant evidence,"Eliminating discrimination, harassment, victimisation and any other conduct that is prohibited by or under the Equality Act 2010",Advancing equality of opportunity between persons who share a relevant protected characteristic and persons who do not share it?,Fostering good relations between persons who share a relevant protected characteristic and persons who do not share it?, Please explain which aims it would help achieve and how. ,Could the proposals be changed so that they are more effective?,"If you think that proposals could be changed to be more effective, please explain what changes would be needed",Socio-economic considerations,Do you think that the proposals in this consultation could impact on people from more deprived backgrounds?,Please explain your answer and provide relevant evidence,Upload evidence,Technical Annex,on the provisional list of evaluation criteria?,Please provide your comments.,on the provisional list of costs and benefits?,Please provide your comments.,on the evidence and commentary provided for the labelling schemes?, Please provide your comments.,If you have additional documents please provide them here.,Before you submit your response,How satisfied are you with the consultation process?,How did you hear about the consultation?,On which social media channel did you hear about the consultation?,What could we do better?,Response ID,Completed
1132,,an individual,,16 or over,,,,,Yes,No,,70 - 79,Male (including transgender men),White,East of England,No,,,"£20,000 to £39,000",No,No,,Private sector,Small business owner,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,Depend how I feel at the time as &#34;I know what I like to eat&#34;,Yes,Yes,Easy,Very easy,Easy,Easy,Not sure,Yes,,,No,,,,Dislike,Dislike,Dislike,Dislike,,Dislike,Dislike,Dislike,,I do not know,,I do not know,,,,All take always should display the traffic light system,,I do not know,,Yes,,,Yes,It might stop you eating what you like and I do like eating stuff that I like and not what some lefty do gooder wants me to eat,No,No,No,It has absolutely nothing to do with all this equality stuff as we are all human beings so do not base any of your decisions as it just upsets people that think they are going to be discriminated against,I don't know,All take always should display the traffic light system,,I do not know,I doubt it ,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Disappointed,Received an email,Department of Health & Social Care,Need to out this information on Take Away Food and do not bang on about what I said before about equality as we are all human beings all be it that some have more than their fair share of the wealth of this planet perhaps you could even things up a bit,a9add336-e350-410c-a99d-e279c403479d,13/08/2020 15:54
1133,,an individual,,16 or over,,,,,Yes,Yes,,50 - 59,Female (including transgender women),White,Yorkshire & Humber,No,,,"Less than £20,000",No,Yes,Metastatic breast cancer,Self employed gardener ,Gardener,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,"Before COVID-19, I would often check new products for their content before purchasing but due to restrictive nature of shopping, I just get in and out as quick as possible and don’t take time to check the label.",Yes,Yes,Moderate,Very easy,Moderate,Somewhat difficult,Too much information in too small a box so need to pare back so people can quickly assess their buying choices. Would be easier to teach children as well if there wasn’t so much information,Yes,,,Yes,,Nutri-score,,Like,Like,Like,Like,Quick to assess healthier food options and can teach children quickly how to shop healthier. Easier for people to read if they have visual impairments. Not sure about people with colour blindness but the letter will give the same info.,Dislike,Like,Like,Not very eye catching and difficult for people to read if their eyesight impaired in any way,No,,No,,,Keep it simple. We use rating scores for most things and people can relate to that more than itemising all the nutritional values. We use the letter system for how energy efficient our homes are and appliances. We are used to that system so transfer that to our food labelling.,,,No,Don’t need it on our food. Infomercials would work and access to online guides. ,No,As above. ,,No,"FOPNL would only impact people who cannot read, or understand the language it is written in. ",No,No,No,,Yes,Government health commercials. Information in GP surgeries. Electronic information. Use social media  ,,I do not know,,,,No,,No,,No,,,,Very satisfied,Received an email,Department of Health & Social Care,,c08855e1-f8c3-4e42-bd96-f9b74b667bdb,13/08/2020 15:50
1134,,an individual,,16 or over,,,,,Yes,Yes,,60 - 69,Male (including transgender men),White,South West,No,,,"Less than £20,000",Yes,Yes,,Retired,Laboratory supervisor,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,I shop groceries online and cannot view the packaging. Please add the information in a way RELEVANT TO ONLINE SHOPPERS.,I do not have a view,Yes,Moderate,Moderate,Moderate,Easy,Add to the labeling for ONLINE shoppers.,I do not have a view,,,No,,,,Like,Like,Dislike,I do not have a view,please make accessible for online shoppers.,I do not have a view,I do not have a view,I do not have a view,Obviously Chileans like labels is Spanish. Carrying out a survey in the UK surely RELEVANT languages should be used even in examples.,,,,,,,,,Yes,relevant information is good.,Yes,as above,,Yes,,,,,,,,,No,,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Disappointed,,Another government department,Use just a little common sense,188940b5-d093-475d-bd25-97d8d5b6afe2,13/08/2020 15:49
1135,,an individual,,16 or over,,,,,No,No,,50 - 59,Male (including transgender men),White,Yorkshire & Humber,No,,,"£20,000 to £39,000",No,No,,Social care,Performance officer,,,,,,,,,,,,,,,,,,,,,,,,,,Never,I broadly know that highly processed food contain more salt and sugar so choose by type of product. ,Yes,Yes,Very easy,Very easy,Very easy,Very easy,grams and percentages and use of symbol ,Yes,,,Yes,,Nutri-score,,Like,Like,Like,Like,I accept the single score and overall healthiness is pretty general but why limit it to one logo.  Go for the clear simple headline on front and add detail on the back.  Also put allergy info more prominently and why are recycling symbols so small!,I do not have a view,Like,I do not have a view,,I do not know,,I do not know,,,Standardised formats for contents so it is always eg lower front left with black out line and euphemisms for sugar to be removed.  Call it customer information and include allergy and recycling info as well. Add county source of ingredients ,Smiley face and grumpy face emojis ,,Yes,There are multiple sources of information and fads.   A simple standardised label on the packet will carry the credibility of familiarity.,Yes,There are multiple sources of information and fads.   A simple standardised label on the packet will carry the credibility of familiarity.,,I do not know,"Simple colour and graphics will be accessible to those with limited English or numeracy or sight or comprehension.  So may be a link to age, ethnicity, gender but I don't see it as a significant factor in the decision.    ",No,No,No,People with protected characteristics can be highly skilled at making life choices and still decided to make 'unhealthly' ones.,I don't know,,,Yes,"clarity of messaging that does not require higher levels of functional English, mathematics or nutritional awareness.",,,I do not have a view,,I do not have a view,,I do not have a view,,,,Somewhat satisfied,Received an email,,I'm sure there is something.    Not bad for simplicity or ease of completion.  ,70fdad8b-a026-48d8-bd3c-8e35d95ec633,13/08/2020 15:45
1136,,an individual,,16 or over,,,,,No,No,,25 - 29,Female (including transgender women),White,Northern Ireland,No,,,"£20,000 to £39,000",No,No,,Private sector,Product Technician,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,"I'm not following any diet plans, so unless I'm looking for a healthier option I would not check the MTL labelling.",Yes,Yes,Very easy,Very easy,Very easy,Very easy,If portion sizes were more realistic to what an average person would consume.,Yes,,,No,,,,Dislike,Dislike,Dislike,Dislike,,Dislike,Dislike,Dislike,,No,,No,,,,,,No,,Yes,,,Yes,,No,No,No,,I don't know,,,Yes,Different levels of education will result in different levels of understanding.,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Satisfied,Direct communication from third sector organisation or regulatory organisation,Another government department,,cf8a230c-5435-4f2e-94b1-8d9a010aa472,13/08/2020 15:40
1137,,an individual,,16 or over,,,,,Yes,Yes,,60 - 69,Male (including transgender men),White,Scotland,No,,,"Less than £20,000",Yes,Yes,Secondary Progressive Multiple Sclerosis (SPMS),Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,Yes,Yes,Easy,Easy,Easy,Easy,,Yes,,,I do not know,,,,Like,Like,Dislike,Like,,Dislike,Like,Dislike,,No,,Yes,,,,,,Yes,,Yes,,,Yes,,I do not know,No,No,,I don't know,,,No,,,,I do not have a view,,No,,No,,,,Somewhat satisfied,Received an email,Department of Health & Social Care,,5cc18cad-2810-4163-b6cb-98acf5a00039,13/08/2020 15:25
1138,,an individual,,16 or over,,,,,Yes,Yes,,50 - 59,Female (including transgender women),White,South West,No,,,"Less than £20,000",Prefer not to say,Yes,"I have thyroid problem. Osteoarthritis in hips, lower back and right knee. In recession for breast cancer.",Retail ,Retail Assistant,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,"Well being single it is hard to balance meals, so I sometimes will look to see if something is high in SATs fats but if I have a craving then I will buy it.",Yes,Yes,Very easy,Very easy,Somewhat difficult,Somewhat difficult,You have to work out the exact calories intake as the product will be more than the breakdown.,Yes,,,Yes,,Nutri-score,,Like,Like,Dislike,Like,People are use to the similar system when buying fridge and freezer so they will take Green and A for high and Red and E for low,Dislike,Dislike,Dislike,,Yes,,Yes,,,For people who needs to control their weight like me need to know the exact calories intake for the whole product.,,,Yes,"You can still eat natural sugar without knowing the exact amount like bananas, oranges etc",Yes,People need to be educate on the intake so they what is good. Fibre is good for the bowel system and people need to be aware of it.,,Yes,,I do not know,I do not know,I do not know,Food we eat should not make any differences about equality. This country has many people from different backgrounds with different taste and I respect their culture and I never heard of anybody being discriminate about their food they eat. Their is a gap about what people can afford to buy as food price impact on people health.,I don't know,,,No,Food prices will have more impact on people health.,,,I do not have a view,,I do not have a view,,I do not have a view,,,,Very satisfied,Received an email,,,6850c6c8-a7d2-46f5-ae1f-4d83d3e6fc38,13/08/2020 15:16
1139,,an individual,,16 or over,,,,,Yes,Yes,,50 - 59,Female (including transgender women),White,East Midlands,No,,,"£40,000 to £59,000",No,Yes,,Social care,Qualified Nurse RGN,,,,,,,,,,,,,,,,,,,,,,,,,,Always,to make the healthiest choice if i'm not cooking from fresh ingredients,Yes,Yes,Very easy,Very easy,Very easy,Easy,"Be larger and more prominent therefore easier to read without having to put spectacles on and off whilst shopping, also for visual impairment large print would help",Yes,,,No,,,,Like,I do not have a view,Dislike,Like,,Dislike,Dislike,Dislike,"Very boring black and white, doesn't stand out, people will ignore the logo",I do not know,,I do not know,,,fibre and vitamin content,traffic light labels on alcohol bottles/cans and units of alcohol contained,,Yes,Some do not understand hidden sugar as in diet foods where fat is reduced but replaced with sugar,Yes,"to educate and help decisions when purchasing, also some people have to avoid fibre for medical conditions",,No,"It is information to support a healthier way of eating, I cannot see any negative impact on people with protected characteristics. Eating healthy does not cost more, it's about the choices people make and that right has not changed.",I do not know,I do not know,I do not know,I don't think healthy to unhealthy food labelling has any relevance to the question being asked,No,,,Yes,"the colour coding is helpful if English is not their first language, which is why the black/white logo is not helpful",,,I do not have a view,,I do not have a view,,I do not have a view,,,,Somewhat satisfied,Received an email,Department of Health & Social Care,,3c473cef-2492-4eb4-bdd4-06a72a2a36de,13/08/2020 15:13
1140,,an individual,,16 or over,,,,,Yes,Yes,,70 - 79,Male (including transgender men),White,Yorkshire & Humber,No,,,"£20,000 to £39,000",No,No,,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,,Yes,Yes,Easy,Very easy,Moderate,Somewhat difficult,,Yes,,,No,,,,Like,I do not have a view,Dislike,Dislike,,Dislike,Dislike,Dislike,,No,,No,,,,,,I do not know,not sure what is meant by 'free' sugar. do not like the substitution of artificial sweeteners,Yes,,,I do not know,,I do not know,I do not know,I do not know,,I don't know,,,I do not know,,,,No,,No,,I do not have a view,,,,Somewhat satisfied,Received an email,Department of Health & Social Care,,d45be64f-acc6-4aaf-97f8-49f8e42701f8,13/08/2020 15:10
1141,,an individual,,16 or over,,,,,Yes,Yes,,70 - 79,Female (including transgender women),White,Yorkshire & Humber,No,,,"£20,000 to £39,000",No,Yes,eczema,Retired,I was a secondary school teacher,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,If l am not certain,Yes,Yes,Moderate,Moderate,Moderate,Moderate,They need a much higher profile. They should be immediatly obvious not tucked away at the bottom of the reverse side. The sizing should be exactly commensurate with the product name and description. There should be no overprinting or extra messages. One should not have to look for the traffic lights they should leap out in much bolder deeper colours relaying their message without the need to read the boxes.,Yes,,,Yes,,Chile,,Dislike,Dislike,Like,Like,"I think it is confusing. Orange is usually thought of as a healthy sunny colour, The spectrum of colour is wrong it should forget about red, orange and green and be more precise green is good the yellow 0.k. in moderation then red warning then black the result of eating too much salt and fat. Or cut out the yellow and use green, red and black so the message is absolutely clear in bold colours which instantly convey the message,",Like,Like,Like,"A really good attempt to make shoppers aware of what dangers lie within the food packaging. The warnings are there 1, 2, 3, and 4.",No,,No,,,"Big clear bold green feel good positive colour/logo.Recognition of rewards i.e. better health, ","Recognition that 'green' healthy foods lead to stronger teeth, better health and longevity.",,Yes,The warning should be clear and specific and easily understood . Manufacturers whose packaging warnings evade or play down the warnings should be exposed with adverse publicity and heavily fined.,Yes,"They should educate everybody regarding fibre being  necessary. i.e porridge oats, vegetables, wholemeal bread/pasta being the good protective foods with which the consumer achieves painless good health. ",,Yes,Front of pack hits all consumers with impact. Very few will turn the pack over to obtain information when buying. Those buying on line cannot see the sides or underside of packaging. The colour logo has to be known and obvious. Red then larger logo in black could prove quite off putting when looking at e.g. chocolate eclairs.,Yes,Yes,Yes,"Everybody would be on an even footing when faced with choosing food. People could not claim ignorance especially if the 3/4 colours and logo design are used in all relevant advertising and shop labelling/signage,",Yes,TOP quality media savvy signage and advertising professionals who work together to produce a way forward which will last and educate this generation and those to come.,,Yes,Because all foods would carry the same message either a positive one or a negative one. Class differentials in Britain should not be considered the messages should impact on the whole population who should begin to make informed choices.  Restaurants and cafes should all have to adhere to displaying the colours and logos. Some do include calorie numbers on their menus and if the messge of green or red/black logos was included it would surely impact on choice.,,,Yes,The cost should prove negligible when compared with the increase in awareness a properly thought out simple set of messages could produce.,Yes,"The cost to individuals, the NHS and Government spending of obesity and avoidable illnesses and early death is far in excess of a properly co-ordinated programme of  food labelling  which is simple and easily understood by all.",Yes,"It is easily obtainable and enforceable. Steps have already been taken but need  reinforcing. e.g. despite the sugar tax M& S selling soft drinks at the same price in my local store with the staff  when asked why had no idea about the sugar tax. The sugar tax and the message of green red and black logos should increase awareness with full co-operation required from all manufacturers, importers and retailers, The Chilean Government's scheme is a step in the right direction. Britain can use this scheme as an example and produce a campaign which is par excellence and worth every penny spent. The alternative is another  confusing/mixed messages/misunderstood and ignored scheme,             ",,,Disappointed,Received an email,Department of Health & Social Care,You could have included the documents you referred too.,430e537d-cd99-4258-a5b6-7e0dd814845f,13/08/2020 15:05
1142,,an individual,,16 or over,,,,,Yes,Yes,,50 - 59,Female (including transgender women),White,Scotland,No,,,Prefer not to say,Prefer not to say,Prefer not to say,,NHS or health service delivery,Biomedical scientist,,,,,,,,,,,,,,,,,,,,,,,,,,Very frequently,Try to avoid high fat and sugar content,Yes,Yes,Moderate,Easy,Moderate,Moderate,Clear indicator of calories in item,Yes,,,No,,,,Like,I do not have a view,Dislike,Dislike,,Dislike,Dislike,Dislike,,No,,No,,,,,,Yes,,Yes,,,No,,No,No,No,,Yes,,,No,,,,No,,No,,No,,,,Somewhat satisfied,Social Media,Department of Health & Social Care,,807f8b6b-906b-4271-97c4-fa30c9e8f45f,13/08/2020 15:03
